atclNo,cortarNo,rletTpCd,tradTpCd,flrInfo,prc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,rltrNm
2059833972,1171010800,A01,A1,중/18,175000,177,150,남동향,37.489545,127.130687,5만유동인구의 문정도심의 수혜지역장지터널개통으로 위례신도시와 연결,"['25년이내', '대단지', '대형평수']",래미안뱅크공인중개사
2059856432,1171010200,A01,A1,고/14,178000,92,71,남향,37.517197,127.098115,"투자 추천물건,전망좋은 남향집","['25년이상', '역세권', '대단지', '방세개']",명지공인중개사
2059834245,1171010800,A01,A1,고/18,165000,146,120,남동향,37.489849,127.131565,5만유동인구의 문정도심의 수혜지역장지터널개통으로 위례신도시와 연결,"['25년이내', '대단지', '대형평수']",래미안뱅크공인중개사
2059863884,1171010200,A01,A1,중/12,260000,157,134,남향,37.5183,127.103283,"특올수리,명도가능","['25년이상', '올수리', '역세권', '대형평수']",베스트공인중개사사무소
2059858694,1171010200,A01,A1,중/14,220000,127,119,남향,37.51964,127.10215,"최고선호동,초역세권 남향집,입주가능,올수리","['25년이상', '올수리', '역세권', '대단지']",명지공인중개사
2059862886,1171010900,A01,A1,저/24,165000,126,96,남동향,37.477178,127.143416,"채광 좋음, 조망 트임,","['10년이내', '방세개', '화장실두개', '세대당 1.5대이상']",황금공인중개사사무소
2059822789,1171010900,A03,A1,저/19,156000,112,84,남향,37.474956,127.142471,중앙광장뷰   중앙역세권 로얄단지,"['4년이내', '방세개', '화장실두개', '세대당 1.5대이상']",위례사랑공인중개사사무소
2059836181,1171010900,A01,A1,고/11,120000,104,84,남향,37.483346,127.133201,인기구조 쾌적한숲조망 상태깨끗,"['15년이내', '방세개', '화장실두개', '고층']",위례신도시공인중개사사무소
2059838058,1171010800,A02,A1,저/17,39000,70,35,,37.485943,127.119897,입주가능 분리형 문정역연결된 교통편리한단지,"['4년이내', '역세권', '화장실한개']",태진공인중개사사무소
2059855923,1171010200,A01,A1,중/14,180000,92,71,남향,37.517772,127.097871,"추천물건,입주가능,특올수리","['25년이상', '올수리', '대단지', '방세개']",명지공인중개사
2059828754,1171010200,A04,A1,고/10,220000,105,95,남동향,37.517836,127.10744,철거 완료,"['25년이상', '역세권', '대단지', '방세개']",미래공인중개사사무소
2059837838,1171010900,A01,A1,중/19,125000,105,84,남향,37.481019,127.13169,역세권 귀한입주매물 밝은집 상태깨끗,"['15년이내', '방세개', '화장실두개', '중층']",위례신도시공인중개사사무소
2059793948,1171010700,A01,A1,저/35,195000,109,84,,37.495886,127.103822,"33p, 커뮤니티시설과 가깝습니다.","['2년이내', '대단지', '방세개', '화장실두개']",헬리오씨티한울공인중개사사무소
2059816322,1171010100,A01,A1,고/27,220000,110,84,남동향,37.509297,127.08817,"트리지움33C, 올확장, 입주, 역세권, S급","['15년이내', '역세권', '대단지', '방세개']",잠실타운공인중개사사무소
2059822313,1171010800,A02,A1,중/18,46000,93,48,남동향,37.480496,127.12429,대로변 전망좋은 급매물 전세안고 높은 투자가치 알파룸확장,"['4년이내', '대단지', '역세권']",문정아이파크공인중개사사무소
2059800321,1171010700,A01,A1,중/29,199000,110,84,,37.498472,127.112183,"초역세권,풀에어컨,세안고","['2년이내', '역세권', '대단지', '방세개']",한강공인중개사사무소
2059816934,1171011100,A01,A1,고/10,43000,68,49,남향,37.50999,127.122238,올수리남향으로 채광 굿 위치좋고 아파트구조임 역세권 3분거리,"['25년이내', '올수리', '역세권', '방두개']",방이공인중개사사무소
2059790264,1171010200,A01,A1,저/36,205000,108,84,남동향,37.52191,127.111204,"32 판상형, 확장, 중앙보행로, 입주매물","['15년이내', '역세권', '대단지', '방세개']",하나부동산공인중개사사무소
2059818342,1171010100,A01,A1,고/20,230000,111,84,남서향,37.513734,127.078961,"엘스33, 올확장, 남향, 입주, S급","['15년이내', '역세권', '대단지', '방세개']",잠실타운공인중개사사무소
